id,type,date,text
6272,message,2020-03-12T16:17:31,"⚡️;  
Олексій Данилов, секретар РНБО, на своїй сторінці у ;  прокоментував прес-конференцію Національної платформи примирення і єдності, яку організував Сергій Сивохо.

Данилов дав чітко зрозуміти, що Сивохо – позаштатний радник РНБО і не мав права представляти офіційну позицію органу, а їхні думки можуть кардинально відрізнятись. 

; , – написав він. 

Зрозуміло, що секретар РНБО намагається зняти з себе відповідальність за проведення прес-конференції. Ситуація набирає серйозніших обертів. ; Будь-які спроби впровадження «платформи миру» – державна зрада і посягання на територіальну цілісність України. Ми вже направили відповідний ; . Чекаємо негайної відповіді та притягнення до відповідальності всіх організаторів.

;  проти ; , ; 

🇺🇦 ;  | ;  💬"
6273,message,2020-03-12T16:50:19,"Народний депутат попередніх скликань, політв’язень радянських таборів, Герой України Степан Хмара приїхав до Печерського управління поліції підтримати затриманих ветеранів.

Нагадаємо, там триває акція на підтримку хлопців, яких затримали після презентації т.зв. «Національної платформи примирення та єдності» Сергія Сивохи.

Поширюйте стрім та приходьте на акцію! (Московська, 30)

▶️ ; 

;  проти ; , ; 

🇺🇦 ;  | ;  💬"
6275,message,2020-03-12T20:40:41,"​​📣 ; 

Сьогодні о ;  речник Національного Корпусу ;  буде гостем програми ""Повечір'я"" на 4 каналі.

Дивіться трансляцію за посиланням: ; 

; , ;  

🇺🇦 "
6276,message,2020-03-13T08:30:13,"💥 Увага! 

Сьогодні, о 12:30 обиратимуть запобіжний захід патріотам, ветеранам російсько-української війни, які не бояться протистояти ватній владі.
Сергій Тамарін, Олександр Волков, Юрій Капля - українські герої, які вчора пояснили ватніку-клоуну Сівосі, що таке ВІЙНА.
Підтримайте ветеранів! 

Сьогодні, 13 березня, 12:30, Печерський районний суд міста Києва, вул.Володимирська 15.

Слава Україні!

;  проти ; , ; 

"
6277,message,2020-03-13T09:18:01,"🚨 Терміново! 

Адвоката незаконно затриманих азовців не пускають на суд. З самого ранку поліція чергує біля офісу адвоката і блокує проїзд. 

Не хвилюйтесь. Зустрінемось всі на суді! 

12:30, Печерський районний суд міста Києва, вул.Володимирська 15.

Приїждайте! Нам потрібна підтримка кожного.


;  проти ; , ; 

"
6278,message,2020-03-13T10:26:22,"😡 Поки ми чекаємо судилища над ветеранами, пропонуємо вам дізнатись, хто ж вони насправді.

;  ; 

; 

;  проти ; , ; 

🇺🇦 "
6279,message,2020-03-13T10:54:53,"

Суд з обрання запобіжного заходу для ветеранів-добровольців Саші Волкова, Юрія Каплі та Сергія Тамаріна перенесли на ; !

; 

; 

Печерський районний суд міста Києва, вул. Володимирська, 15.

Слава Україні!

;  проти ; , ; 

🇺🇦 "
6280,message,2020-03-13T13:16:41,". ; 

Сергій – один з тих, хто воював за Маріуполь в складі ""Азову"", майор поліції, що керував спецпідрозділом МВС «Схід». Сьогодні Сергій продовжує боротьбу за Україну як керівник Київського осередку Нацкорпусу. 

Вчора він опинився серед затриманих силовиками за те, що назвав зрадника України Сивохо зрадником, війну – війною, а героїв - героями.

; 

; 

;  проти ; , ; 

🇺🇦 "
6283,message,2020-03-13T14:47:07,"В той час, коли всі поїхали на суд підтримати хлопців – під стінами Націоналістичного хабу на «Атеку» збираються силовики. Нам не звикати до таких методів тиску і залякати нас не вийде!

Кличемо всіх на суд підтримати побратимів - Героїв російсько-української війни, яких незаконно затримали силовики після презентації ватної платформи Сивохи.

;  проти  ; , ;  

"
6284,message,2020-03-13T14:54:44,"​​😡 ; 

Печерський районний суд міста Києва обирає міру запобіжного заходу для ветеранів-добровольців Саші Волкова, Юрія Каплі та Сергія Тамаріна.

Наживо: ; 

В той час, коли всі поїхали на суд підтримати хлопців – під стінами Націоналістичного хабу на «Атеку» збираються силовики. Нам не звикати до таких методів тиску і залякати нас не вийде!

Кличемо всіх на суд підтримати побратимів - Героїв російсько-української війни, яких незаконно затримали силовики після презентації ватної платформи Сивохи.  

; 

;  проти ; , ;  

"
6285,message,2020-03-13T15:57:26,"💥 В Печерському суді Києва розпочалось засідання з обрання запобіжного заходу для ветерана-азовця й керівника Київського Нацкорпусу Сергія Тамаріна. Втім воно перервалось на перерву, оскільки, за словами його адвоката Едуарда Вербінця, «слідство погано підготувалось і вчасно не надало усі матеріали справи для ознайомлення».

На підтримку затриманих хлопців – ветеранів Олександра Волкова, Сергія Тамаріна та Юрія Каплі, яких затримали вчора силовики після презентації «ватної платформи Сівохи», – до суду прийшло сотні людей, зокрема, приїхав лідер Національного Корпусу Андрій Білецький.

Чекаємо на продовження засідання та закликаємо усіх прийти та підтримати ветеранів, які чітко пояснили, де місце капітулянтським ініціативам ватних клоунів!

Волю ветеранам!

Трансляція тут: ; 

;  проти ; , ;  

"
6295,message,2020-03-13T18:18:53,"⚠️ ; 

Щойно Печерський районний суд Києва обрав запобіжний захід ветерану-азовцю Олександру Волкову у вигляді цілодобового домашнього арешту до 10 травня!

Захисник хлопця Едуард Вербінець заявив, що не було наведеного жодного доказу обгрунтованості підозри.

; , - сказав він, додавши, що у справі немає жодного потерпілого, жодної експертизи, а у Сивохи немає жодних ушкоджень.

Суди тривають, трансляцію дивіться тут: ; 

;  проти ; , ;  

"
6296,message,2020-03-13T18:59:31,"💡; Сьогодні о ;  речник Національного Корпусу ;  буде гостем програми ""Протистояння"" на телеканалі ""NewsOne"". 

Трансляцію дивіться тут: ; 

; , ; 

🇺🇦 "
6297,message,2020-03-13T19:25:39,"⚡️;  ; Про це сказав лідер Національного Корпусу ;  біля Печерського суду, де тривають засідання з обрання запобіжних заходів для ветеранів-добровольців, який затримали силовики після презентації ватної «платформи Сивохи».

;   ; 

; , - сказав він.

Втім, лідер Нацкорпусу висловив переконання у тому, що такими діями влада досягне протилежних результатів.

; , - зазначив ; .

❗️Він також наголосив: те, що відбулося вчора під час презентації так званої платформи примирення Сивохи, «було підготовкою до держзради, яка сьогодні підписана в Мінську». 

; , - заявив ; .

;  проти ; , ; 

🇺🇦 ;  | ;  💬"
6298,message,2020-03-13T19:50:11,"⚡️; Сьогодні о ;  лідер Національного Корпусу ;  буде гостем політичного ток-шоу ""Свобода слова Савіка Шустера"" на телеканалі ""Україна"".

Дивіться трансляцію за посиланням: ; 

; , ;  проти ; , ; 

🇺🇦 "
6299,message,2020-03-13T20:04:03,"⚡️;  ; Печерський райсуд Києва обрав запобіжний захід ветерану й керівнику Київського осередку Нацкорпусу ;  у вигляді особистого зобов’язання.

Сьогодні також очікуємо рішення  щодо третього ветерана-азовця Юрія Каплі.

; 

Ветеранам - волю!

;  проти ; , ; 

🇺🇦 ;  | ;  💬"
6300,message,2020-03-13T20:14:03,"🔥 ;  ; Про це під час виступу під Печерським судом сказав лідер Нацкорпусу ; .

▶️ ;  ; 

 ; , – заявив він.

;  наголосив, що боротьба за хлопців триватиме, поки ветерани не будуть на волі. 

; , - сказав лідер НК.

; , ;  проти ; , ; 

🇺🇦 ;  | ;  💬"
6301,message,2020-03-13T20:33:54,"✊🏻 ; «Ми - добровольці полку ""Азов"", які зазнали тяжких поранень внаслідок російсько-української війни, прийшли під стіни Печерського суду підтримати наших побратимів, які зірвали захід Сивохи - ""Платформу примирення"". Він вважає, що в Україні відбувається внутрішній конфлікт. Ми не збираємось ні з ким миритись, бо ні з ким не сварились. На нас напали, а ми будемо боронити своє», - сказав у відеозверненні ветеран-азовець Ігор «Тесак» Галушка.

Трансляція з зали суду: ; 

;  проти ; , ; 

🇺🇦 ;  | ;  💬"
6306,message,2020-03-13T21:28:30,"

; 

Друзі, нагадуємо, що завтра зустрічаємось на ; , який розпочнеться о 18:00 біля стадіону ЦСК. 

Слава українським добровольцям!

;  проти ; , ; 

🇺🇦 ;  | ;  💬"
6307,message,2020-03-13T22:14:02,Андрій Білецький в студії. Приєднуйтесь до перегляду: 
6308,message,2020-03-14T00:45:15,"Підсумки дня: Тамаріна і Каплю випустили під особисте зобов‘язання. «Волкову» дали місяць цілодобового домашнього арешту.

Я хочу подякувати кожному, хто сьогодні вийшов підтримати хлопців. Національний Корпус, Національні Дружини, Ветеранське Братерство, Рух ветеранів України, Рух опору капітуляції, С14, Гонор, Традиція і порядок, Молода кров, Щит і Меч, фанати Динамо, Братство, побратими з добровольчих підрозділів і бригад ЗСУ. Дякую депутату Михайлу Бондарю, який брав хлопців на поруки. Дякую Степану Ільковичу Хмарі, який підтримав ветеранів вчора під райвідділком. Для нас усіх це справа честі.

"
6309,message,2020-03-14T11:11:52,"🔰 ; 

Багато з них віддали життя, назавжди ставши безсмертними Героями. Взявши на себе перший удар агресора, добровольці врятували незалежність нашої держави. 

Цього дня з Майдану на полігон добровольці вирушили, щоб створити перший добробат. Також у цей день у своєму першому переможному бої бійці-добровольці дали гідну відсіч проросійським бойовикам на Римарській в Харкові.

Побратими, вітаємо вас зі святом! Ваші гарячі серця, міцний дух і любов до України змінили хід історії та знищили плани окупанта! Слава українським добровольцям! Вічна пам'ять загиблим Героям! Слава Україні!

; , ;  

🇺🇦 ;  | ;  💬"
6310,message,2020-03-14T11:57:03,"🔰 ;  ; Сьогодні у Києві до Дня Добровольця проходить марш ветеранів російсько-української війни.

▶️ Перейти до трансляції: ; 

14 березня – офіційний День Добровольця. Без зброї та захисту, майже голіруч, у 2014 році вони пішли на Схід країни та зупинили вторгнення ворога. 

Приходьте сьогодні в центр Києва, щоб вшанувати героїзм і звитягу наших добровольців. 

Хода пройде вулицями Грушевського, Шовковичною, Інститутською, Банковою до Алеї Небесної Сотні.

; , ; 

🇺🇦 ;  | ;  💬"
6311,message,2020-03-14T12:59:28,"🔥 ; Відзначення сьогоднішнього свята розпочалось на Михайлівській площі, звідки у 2014 році вирушали на Схід перші українські воїни.

 У марші, який відбувається в центрі Києва, беруть участь ветерани добровольчих формувань, зокрема - одного з найбоєздатніших підрозділів країни - полку ""Азов"" на чолі з першим командиром ; . 

▶️ Перейти до трансляції: ; 

Кінцева точка ходи - Офіс президента України, де будуть проголошені ; .

Друзі, запрошуємо також приєднатись до нас на ; , який розпочнеться о 18:00 від стадіону ЦСКА.

; , ; 

🇺🇦 ;  | ;  💬"
6320,message,2020-03-14T14:42:53,"💥 ;  ; 
 
Жоден доброволець не візьме нагороду з рук Зеленського, оскільки той зраджує пам’ять кожного загиблого у російсько-українській війні. Про це заявив лідер Національного Корпусу Андрій Білецький під час свого виступу на Марші добровольців у Києві. 

▶️ ;  ; 
 
;  пояснив, що 12 березня Зеленський у Мінську визнав терористів так званої ЛДНР суб’єктами міжнародного права, поставивши їх на один рівень з Українською Державою. 
 
“Сьогодні Зеленський каже, я ініціюю нагороди добровольцям. Нам не потрібні нагороди від людини, яка зраджує усе, за що ми боролися і воювали. Жоден доброволець не візьме нагороду з рук Зеленського”, – заявив він. 
 
Лідер Нацкорпусу наголосив на тому, що Зеленський говорить про нагороди у той час, коли за ґратами сидять десятки добровольців і ветеранів. 
 
“Тільки вчора було судилище за те, що декілька добровольців поставили питання пану Сивосі, який говорить про громадянську війну в Україні рівно те саме, що Кисельов на російському телебаченні. Учора доброволець Олександр Волков – який очолював охорону проукраїнських мітингів у Донецьку весною 2014 року, потрапив “на підвали” ДНР, був катований, втік, вступив у батальйон “Донбас”, пройшов весь шлях, потрапив в Іловайський котел, вирвався з полону і тут же вступив в полк “Азов”, провоював чотири роки – отримав від Зеленського арешт за те, що він “з особливою зухвалістю” порвав плакат так званої “платформи примирення” з ЛДНР. Оце – реально ті нагороди, які Зеленський хоче вручити добровольцям сьогодні”, – сказав ; .

; , ; , ; , ;  

🇺🇦 "
6321,message,2020-03-14T16:07:33,"Сьогодні в Азовській колоні на Марші добровольців! Під Офісом президента кілька тисяч ветеранів з десятків підрозділів виступили проти капітуляції та Мінської ганьби. 

О 18:00 збираємось біля стадіону ЦСКА і кличемо всіх!

"
6324,message,2020-03-14T17:17:28,"⚔️ ;  ;  ; 14 березня – річниця бою на Римарській. Тоді, у 2014 році, харків’яни відбили атаку російських терористів. Цей день увійшов в історію України як день першого бою добровольців і день першої перемоги в російсько-українській війні.  Саме з Харкова розпочався силовий спротив російському загарбанню країни.  

Читати статтю: ; 

; , ; , ; 

🇺🇦 ;  | ;  💬"
6325,message,2020-03-14T18:35:16,"✊🏻 ; В День українського добровольця ветерани російсько-української війни, представники Національного Корпусу йдуть великим маршем центральними вулицями столиці до посольства РФ в Києві.

▶️ Перейти до трансляції: ; 

Запрошуємо всіх українців, щоб згадати тих, хто загинув, захищаючи Батьківщину, і сказати владі – капітуляція не пройде!

; , ; , ; , ;  

🇺🇦 ;  | ;  💬"
6326,message,2020-03-14T19:19:05,"💥 ; : ; Сьогодні у Києві до Дня добровольця відбувається Марш, ініційований ветеранами російсько-української війни.

Тисячі ветеранів з різних підрозділів, представники Національного Корпусу й багатьох громадських об'єднань беруть участь у ході, фінальною точкою якої є посольство Росії. На чолі колони йдуть ветерани полку ""Азов"" з банером ""Пострілюємо з 2014го"".

Хода рухається від стадіону ЦСКА до посольства Російської Федерації.

Приєднуйтесь та поширюйте стрім: ; 

; , ; , ; , ;  

🇺🇦 ;  | ;  💬"
6335,message,2020-03-14T20:06:13,"Колона учасників Маршу добровольців прийшла до посольства РФ – запалали фаєри. Будівлю по периметру обгородили подвійним парканом та нацгвардійською спецтехнікою. Розпочинаються виступи спікерів.

""Зараз ми біля посольства Росії. Путін має почути наступний меседж: не вийде йому надягнути маску миротворця після всього, що він тут накоїв, чи спостерігача, як він зробив це в Грузії і Молдови. На Донбасі та в Криму буде майоріти прапор України. А президенту України я раджу дослухатись до ветеранів і волонтерів, а до не вказівок Кремля"", – сказав під час свого виступу третій командир полку ""Азов"", керівник центрального штабу Нацкорпусу Максим Жорін.

Поширюйте трансляцію події: ; 

; , ; , ; , ;  

🇺🇦 ;  | ;  💬"
6341,message,2020-03-14T21:43:38,"📣 ;  ; Про це сказав перший командир ""Азову"", лідер Національного Корпусу ;  під час виступу на Марші добровольців, що відбувся у Києві.

▶️ ;  ; 

""Сьогодні ми хотіли бути біля посольства РФ. Ми сюди йшли не святковою колоною. Святкувати День добровольця зарано - ще не закінчена наша війна. Я вірю, що ми прийшли сюди для того, щоб показати - хоч сьогодні ці люди без зброї, що більшість з них – ветерани, проте це маршова військова колона, яка буде продовжувати той шлях, який почала в 2014 році, – шлях війни за Україну до останнього"", – сказав він.

Перший командир ""Азову"" висловив переконання у тому, що кожен учасник сьогоднішнього Маршу є ""солдатом своєї країни"".

""Поки ми їй потрібні, ми повинні залишатись солдатами"", - сказав він. 

Політик також підкреслив: Кремль має розуміти - що б не було прописано у новій Конституції ""і як би в це не вірили зрадники на Банковій, ми знаємо, що Крим – не їхній, а наш, Крим – Україна. Донецьк – Україна. Луганськ – Україна. Кубань – Україна"". 

""Це наша клятва перед ними. Хай знають, що ми не зупинили свою боротьбу, яку почали в 2014 році. Розплата обов’язково прийде"", - заявив ; .

; , ; , ; , ; , ;  

🇺🇦 ;  | ;  💬"
6342,message,2020-03-14T22:02:58," ; Про це сьогодні заявив третій командир полку «Азов», керівник центрального штабу Нацкорпусу ;  біля посольства РФ в Києві. 

▶️ ; 

«Зараз, коли ми біля посольства Росії, Путін має почути наступний меседж: йому не вдасться в Україні надягнути маску миротворця після всього, що він тут накоїв, і спостерігача, як він це зробив в Грузії і Молдові. На Донбасі та в Криму буде майоріти прапор України», – переконаний ветеран російсько-української війни. 

Також ;  звернувся до Зеленського, коментуючи його капітулянтську тактику. 

«Раджу президенту України дослухатись до ветеранів і волонтерів, а не до вказівок Кремля. Більше того, я б порекомендував йому згадати історичні події 2014 року, бо щось мені підказує, що не дуже буде задоволена сім’я Зеленських, опинившись в ситуації сім’ї Януковичів, коли їм довелось шукати нове житло в Росії», – сказав він.

; , ; , ; , ;  

🇺🇦 ;  | ;  💬"
6343,message,2020-03-14T22:22:58,"🎇 ; Повний ролик дивіться завтра на наших ресурсах.

; , ; , ; , ;  

🇺🇦 ;  | ;  💬"
6344,message,2020-03-15T13:47:20,"🔥 ; 14 березня у Києві відбувся кількатисячний Марш добровольців, в якому взяли участь ветерани з різних підрозділів, представники Нацкорпусу, громадських організацій та небайдужі кияни.

Учасники ходи прийшли до посольства РФ, щоб нагадати агресору, що Крим, Донецьк та Луганськ – це Україна, і про що б не домовлялись з ним зрадники на Банковій, – добровольці готові продовжувати шлях боротьби за Україну, розпочатий у 2014 році, до перемоги.

Як все було – дивіться у фінальному відео: ; 

; , ; , ; , ;  

🇺🇦 ;  | ;  💬"
6345,message,2020-03-15T18:58:58,"У Запоріжжі відбувся третій щорічний аматорський турнір з жиму лежачи 🏆

15 березня до Дня українського добровольця у Запоріжжі відбувся аматорський турнір з жиму лежачи. Близько 30 спортсменів, серед яких й учасники бойових дій, виборювали першість у п'яти категоріях: юнаки, дорослі, учасники бойових дій, жінки та учасники бойових дій з інвалідністю.

;  ;  ;  ; 
; 

🗣 Надіслано через "
6346,message,2020-03-16T10:17:40,"📢 ;  Наживо

Рішенням влади введено обмеження на проведення масових заходів на території всієї країни, де участь можуть брати не більше 200 осіб. Проте, як виявляється, карантин, не для всіх: ;  Наступного тижня ""слуги народу"" планують скористатися забороною на масові акції й проголосувати одним пакетом за низку антиукраїнських законів і постанов. А ""карантин"" ввели для того, аби люди не протестували проти ухвалення капітулянтських законів.

▶️ Перейти до трансляції: ; 

;  ;  ; 

🇺🇦 ;  | ;  💬"
6347,message,2020-03-16T12:05:37,"🦠 ; Сьогодні вранці представники Нацкорпусу прийшли під Раду з вимогою призупинити роботу законодавчого органу на період загальнодержавного карантину, щоб ""слуги народу"", скориставшись забороною на масові зібрання, не протягнули через ВР низку антиукраїнських законів.

Довго вмовляти не довелось - на погоджувальній  Раді спікер Разумков оголосив про те, що до 3 квітня ВР переходить на роботу у комітетах, відклавши парламентську сесію.

Ми будемо слідкувати за роботою Ради й надалі і у випадку загрози ухвалення капітулянтських рішень - залишаємо за собою право ініціювати масові акції протесту проти здачі країни Кремлю.

;  ;  ; 

🇺🇦 ;  | ;  💬"
6348,message,2020-03-16T14:26:41,"Чернівці: підтверджено 2 нових випадки коронавірусу.

Харків: роздача масок під міською радою. Величезна черга пенсіонерів. На всіх не вистачає, штовхаються як за гречку на виборах.

Київ: Верховну Раду все ж таки вирішили закрити на карантин, але тільки сьогодні, після мітингу під їхніми стінами з цією вимогою.

"
6349,message,2020-03-16T15:27:30,"У зв'язку з епідемією коронавірусу
Національний Корпус Запорізької області звернувся до голови обладміністрації

Темпи поширення інфекції COVID-19 у світлі досягли пандемії. У зв'язку з високим ризиком епідемії в Україні та можливим зараженням тисяч громадян, закликаємо владу області прийняти усі необхідні заходи!

Національний Корпус має розгалужену мережу активістів та волонтерів, які здатні у випадку погіршення епідемічної ситуації вчасно зреагувати та долучитись до заходів з локалізації та ліквідації хвороби.

;  ;  ;  ; 
; 

🗣 Надіслано через "
6350,message,2020-03-16T18:08:36,"16 березня 2014 з мовчазної згоди української влади московити провели псевдореферендум в Криму. Огидна імітація “волевиявлення” стала фінальним акордом захоплення півострову.

Ті, хто здав без бою Крим, дотепер облудно виправдовуються перед українцями. Вони розповідають про відсутність боєздатних частин, неготовність до війни і взагалі беззмістовність опору “наддержаві” (!).
; 

🗣 Надіслано через "
6351,message,2020-03-16T20:29:17,"Сьогоднішня заява Зеленського ; , не про «жорсткі дії», в ній з «жорсткого» лише обличчя Зеленського (йому дуже подобається образ справжнього мужика, що відкосив від армії). Все це – димова завіса, єдине і головне – відкриття ринку землі, отримання хоч якоїсь копійки від МВФ, щоби протриматися при владі ще півроку. Продати терміново! Завтра! Поки карантин проти COVID-19 не дає змоги зібратися людям для протидії.

▪️ ; 

; 

"
6352,message,2020-03-16T21:37:28,"☣️ ; 

Депутати втратили довіру, коли намагалися протягнути антинародні законопроекти – про ринок землі, про малий бізнес, про капітуляцію. ; 

Зеленський та його команда плювали на думку українців. Так само, як вірус, нишком вони продовжують знищувати Державу: потайки від усіх проводять “платформи примирення з окупантами”, називаючи російську агресію “громадянською війною” і “внутрішнім конфліктом”, у Мінську підписують угоди про прямий діалог з терористами ЛДНР, називаючи Росію “миротворцем”. Депутати, заражені вірусом зради, мають піти на карантин.

;  Вірус зради треба зупинити. Інакше націоналісти швидко винайдуть ліки проти цієї хвороби. Зеленський нарешті має усвідомити, що в Україні влада - це народ. Тому відправити всю країну на карантин, а тим часом давати вказівки своїм кишеньковим депутатам приймати визначальні для країни рішення - не вдасться. 

; 
Івент тут: ; 

; 

;  ;  ; 

🇺🇦 "
6353,message,2020-03-17T07:40:53,"🔥 До позачергового засідання Ради – готові!

Тим часом підписуйтесь на наш стрім: ; 
За декілька хвилин розпочинаємо! 

;  ;  ; , ; 

🇺🇦 ;  | ;  💬"
6355,message,2020-03-17T07:49:27,"🦠 ; Нацкорпус разом з іншими обуреними українцями знову пікетують Верховну Раду.

Перейти до трансляції: ; 

Попри загальнодержавний карантин, депутати продовжують свою роботу, головна ціль якої – протягнути антинародні законопроекти – про ринок землі, про малий бізнес, про капітуляцію.

Верховна Рада має негайно піти на карантин. Зеленський говорить про ""важливість реформ навіть в умовах пандемії"", ми переконані – це спосіб здати країну.

;  ;  ; , ; 

🇺🇦 ;  | ;  💬"
6356,message,2020-03-17T08:20:10,"⚠️ ; Сьогодні рано-вранці Національний Корпус розпочав акцію під будівлею Верховної Ради, щоб не допустити ухвалення парламентом антинародних законопроектів, які ведуть країну до капітуляції.

Ми не довіряємо чинній владі, яка під прикриттям боротьби з поширенням коронавірусу намагається заблокувати протест українців проти капітуляції перед Кремлем. 

Представники Нацкорпусу біля кожного входу до будівлі парламенту роздають депутатам листівки з інформацією про заходи, які запровадив Кабмін для боротьби з поширенням коронавірусу. Закликаємо виконувати рішення власної влади! Депутати – сидіть вдома, як і всі українці!

Вимагаємо призупинити роботу Верховної Ради на час всеукраїнського карантину! Не дамо вірусу зради знищити країну!

Пряму трансляцію дивіться тут: ; 

;  ;  ; , ; 

🇺🇦 ;  | ;  💬"
6363,message,2020-03-17T11:18:02,"😡 ; Національний Корпус сьогодні зранку прийшов під Верховну Раду з закликом до депутатів йти на карантин разом з усією країною, а не ухвалювати капітулянтські рішення під прикриттям всеукраїнських обмежувальних заходів. Одягнувши спецзасоби захисту, представники НК інформували народних обранців про заходи, запроваджені в країні на час карантину.

; Ми усвідомлюємо, що, приспавши пильність українців, Рада в будь-який момент може зібратись на позачергове засідання та спробувати ухвалити антиукраїнські рішення про легалізацію ОРДЛО чи розпродаж землі.

Нацкорпус уважно стежитиме за всіма кроками влади та не допустить здачі національних інтересів в будь-яких умовах. Залишаємо за собою право до масового протесту в разі спроб влади злити країну Кремлю і закликаємо українців бути готовими в будь-який момент стати на захист державних інтересів. Бережіть себе та готуйтесь захистити країну від капітуляції!

;  ;  ;  ; 

🇺🇦 ;  | ;  💬"
6364,message,2020-03-17T11:58:44,"🏃‍♂️Благодійним забігом відзначили День добровольця на Рівненщині

Активісти Нацкорпусу Дубно долучились до благодійного забігу приуроченого Дню добровольця. Незважаючи на морозний ранок, містяни все-таки провели заплановану акцію, щоб підтримати бійців, як морально, так і фінансово. Участь в забігу взяли понад 50 учасників.

; 

;  ;  ; 

🗣 Надіслано через "
6365,message,2020-03-17T13:11:02,"До Дня добровольця у Запорізькому краєзнавчому музеї презентували книгу ""Усна історія російсько-української війни"" 📖

Серед головних героїв книги - ветеран полку ""Азов"", керівник ""Національного Корпусу"" Запоріжжя Максим Зайченко. За його словами, це історія не про героїв, а звичайних людей, які готові були пожертвувати усім заради України.

На заході анонсували й наступний том книги ""Усна історія російсько-української війни"", який розповідатиме про полк ""Азов""✊ У планах істориків - ще багато випусків книг, які будуть присвячені найбільшим добровольчим підрозділам України.

;  ;  ;  ; 
; 

🗣 Надіслано через "
6366,message,2020-03-17T15:10:12,"В Новомосковську відбувся «; » до Дня добровольця.

За ініціативи Національного Корпусу Новомосковщини відбувся спортивно-розважальний захід на честь 56 загиблих героїв Новомосковщини та усіх воїнів добровольців. Кожен учасник челенджу виконав комплекс з 5 вправ по 56 повторів. Саме стільки військових з Новомосковщини не повернулись до своїх рідних. Всі учасники виконали програму, а перші троє людей отримали пам’ятні подарунки.

;  ;  ; 

; 

🗣 Надіслано через "
6367,message,2020-03-17T17:32:33,"Новопризначена генпрокурор: черговий крок до проросійського реваншу

Сьогодні Верховна Рада підтримала подання президента та призначила на посаду генерального прокурора України Ірину Венедіктову. Таке рішення підтримали 269 народних депутатів.

З 27 грудня Венедіктова працювала в.о. директора ДБР. 

За недовгий строк на посаді вона встигла перетворити важливий для держави орган в інструмент для політичних репресій і переслідування, призначити своїм заступником адвоката Януковича Бабікова та виступити за скасування закону про амністію учасників Євромайдану, що тягне за собою переслідування тисяч людей, які брали участь у Революції Гідності.

Останнє її рішення палко підтримав один з організаторів злочинів режиму Януковича – Андрій Портнов.

Слід очікувати, що таке кадрове рішення призведе до посилення політичних переслідувань та репресій.
; 

🗣 Надіслано через "
